date,student,target,category,success
2022-10-14,Georgia,s,sound,False
2022-10-14,Georgia,t,name,True
2022-10-14,Georgia,t,sound,False
2022-10-14,Georgia,u,name,True
2022-10-14,Georgia,u,sound,False
2022-10-14,Georgia,v,name,True
2022-10-14,Georgia,v,sound,False
2022-10-14,Georgia,w,name,False
2022-10-14,Georgia,w,sound,True
2022-10-14,Georgia,x,name,False
2022-10-14,Georgia,x,sound,False
2022-10-14,Georgia,y,name,True
2022-10-14,Georgia,y,sound,False
2022-10-14,Georgia,z,name,False
2022-10-14,Georgia,z,sound,True
2022-10-14,Georgia,A,name,True
2022-10-14,Georgia,B,name,False
2022-10-14,Georgia,C,name,True
2022-10-14,Georgia,D,name,False
2022-10-14,Georgia,E,name,True
2022-10-14,Georgia,F,name,True
2022-10-14,Georgia,G,name,True
2022-10-14,Georgia,H,name,False
2022-10-14,Georgia,I,name,False
2022-10-14,Georgia,J,name,False
2022-10-14,Georgia,K,name,True
2022-10-14,Georgia,L,name,True
2022-10-14,Georgia,M,name,True
2022-10-14,Georgia,N,name,False
2022-10-14,Georgia,O,name,True
2022-10-14,Georgia,P,name,True
2022-10-14,Georgia,Q,name,False
2022-10-14,Georgia,R,name,False
2022-10-14,Georgia,S,name,True
2022-10-14,Georgia,T,name,True
2022-10-14,Georgia,U,name,False
2022-10-14,Georgia,V,name,False
2022-10-14,Georgia,W,name,True
2022-10-14,Georgia,X,name,False
2022-10-14,Georgia,Y,name,False
2022-10-14,Georgia,Z,name,False
2022-10-14,Georgia,0,name,False
2022-10-14,Georgia,1,name,True
2022-10-14,Georgia,2,name,False
2022-10-14,Georgia,3,name,True
2022-10-14,Georgia,4,name,False
2022-10-14,Georgia,5,name,True
2022-10-14,Georgia,6,name,True
2022-10-14,Georgia,7,name,False
2022-10-14,Georgia,8,name,True
2022-10-14,Georgia,9,name,False
2022-10-14,Georgia,10,name,False
2022-10-14,Georgia,11,name,False
2022-10-14,Georgia,12,name,True
2022-10-14,Georgia,13,name,False
2022-10-14,Georgia,14,name,True
2022-10-14,Georgia,15,name,True
2022-10-14,Georgia,16,name,False
2022-10-14,Georgia,17,name,True
2022-10-14,Georgia,18,name,False
2022-10-14,Georgia,19,name,False
2022-10-14,Georgia,20,name,False
2022-10-14,Georgia,cat,read,False
2022-10-14,Georgia,flip,read,True
2022-10-14,Georgia,think,read,False
2022-10-14,Georgia,because,read,True
2022-10-14,James,a,name,True
2022-10-14,James,a,sound,True
2022-10-14,James,b,name,True
2022-10-14,James,b,sound,False
2022-10-14,James,c,name,True
2022-10-14,James,c,sound,False
2022-10-14,James,d,name,True
2022-10-14,James,d,sound,False
2022-10-14,James,e,name,False
2022-10-14,James,e,sound,True
2022-10-14,James,f,name,False
2022-10-14,James,f,sound,True
2022-10-14,James,g,name,True
2022-10-14,James,g,sound,False
2022-10-14,James,h,name,False
2022-10-14,James,h,sound,False
2022-10-14,James,i,name,True
2022-10-14,James,i,sound,False
2022-10-14,James,j,name,True
2022-10-14,James,j,sound,False
2022-10-14,James,k,name,False
2022-10-14,James,k,sound,True
2022-10-14,James,l,name,False
2022-10-14,James,l,sound,True
2022-10-14,James,m,name,True
2022-10-14,James,m,sound,False
2022-10-14,James,n,name,False
2022-10-14,James,n,sound,True
2022-10-14,James,o,name,False
2022-10-14,James,o,sound,False
2022-10-14,James,p,name,False
2022-10-14,James,p,sound,True
2022-10-14,James,q,name,True
2022-10-14,James,q,sound,False
2022-10-14,James,r,name,True
2022-10-14,James,r,sound,False
2022-10-14,James,s,name,True
2022-10-14,James,s,sound,False
2022-10-14,James,t,name,True
2022-10-14,James,t,sound,False
2022-10-14,James,u,name,True
2022-10-14,James,u,sound,False
2022-10-14,James,v,name,False
2022-10-14,James,v,sound,False
2022-10-14,James,w,name,True
2022-10-14,James,w,sound,False
2022-10-14,James,x,name,False
2022-10-14,James,x,sound,True
2022-10-14,James,y,name,True
2022-10-14,James,y,sound,False
2022-10-14,James,z,name,True
2022-10-14,James,z,sound,False
2022-10-14,James,A,name,False
2022-10-14,James,B,name,True
2022-10-14,James,C,name,True
2022-10-14,James,D,name,True
2022-10-14,James,E,name,True
2022-10-14,James,F,name,False
2022-10-14,James,G,name,True
2022-10-14,James,H,name,False
2022-10-14,James,I,name,False
2022-10-14,James,J,name,False
2022-10-14,James,K,name,True
2022-10-14,James,L,name,True
2022-10-14,James,M,name,False
2022-10-14,James,N,name,True
2022-10-14,James,O,name,False
2022-10-14,James,P,name,True
2022-10-14,James,Q,name,False
2022-10-14,James,R,name,True
2022-10-14,James,S,name,False
2022-10-14,James,T,name,False
2022-10-14,James,U,name,False
2022-10-14,James,V,name,False
2022-10-14,James,W,name,True
2022-10-14,James,X,name,False
2022-10-14,James,Y,name,True
2022-10-14,James,Z,name,True
2022-10-14,James,0,name,True
2022-10-14,James,1,name,False
2022-10-14,James,2,name,False
2022-10-14,James,3,name,False
2022-10-14,James,4,name,False
2022-10-14,James,5,name,True
2022-10-14,James,6,name,True
2022-10-14,James,7,name,False
2022-10-14,James,8,name,False
2022-10-14,James,9,name,True
2022-10-14,James,10,name,True
2022-10-14,James,11,name,True
2022-10-14,James,12,name,False
2022-10-14,James,13,name,True
2022-10-14,James,14,name,False
2022-10-14,James,15,name,False
2022-10-14,James,16,name,True
2022-10-14,James,17,name,True
2022-10-14,James,18,name,False
2022-10-14,James,19,name,False
2022-10-14,James,20,name,False
2022-10-14,James,cat,read,True
2022-10-14,James,flip,read,False
2022-10-14,James,think,read,True
2022-10-14,James,because,read,True
2022-10-14,Ingrid,a,name,True
2022-10-14,Ingrid,a,sound,True
2022-10-14,Ingrid,b,name,True
2022-10-14,Ingrid,b,sound,False
2022-10-14,Ingrid,c,name,True
2022-10-14,Ingrid,c,sound,False
2022-10-14,Ingrid,d,name,True
2022-10-14,Ingrid,d,sound,False
2022-10-14,Ingrid,e,name,True
2022-10-14,Ingrid,e,sound,False
2022-10-14,Ingrid,f,name,True
2022-10-14,Ingrid,f,sound,False
2022-10-14,Ingrid,g,name,True
2022-10-14,Ingrid,g,sound,False
2022-10-14,Ingrid,h,name,True
2022-10-14,Ingrid,h,sound,False
2022-10-14,Ingrid,i,name,False
2022-10-14,Ingrid,i,sound,True
2022-10-14,Ingrid,j,name,True
2022-10-14,Ingrid,j,sound,True
2022-10-14,Ingrid,k,name,False
2022-10-14,Ingrid,k,sound,False
2022-10-14,Ingrid,l,name,True
2022-10-14,Ingrid,l,sound,False
2022-10-14,Ingrid,m,name,True
2022-10-14,Ingrid,m,sound,False
2022-10-14,Ingrid,n,name,True
2022-10-14,Ingrid,n,sound,False
2022-10-14,Ingrid,o,name,True
2022-10-14,Ingrid,o,sound,True
2022-10-14,Ingrid,p,name,False
2022-10-14,Ingrid,p,sound,False
2022-10-14,Ingrid,q,name,True
2022-10-14,Ingrid,q,sound,False
2022-10-14,Ingrid,r,name,False
2022-10-14,Ingrid,r,sound,True
2022-10-14,Ingrid,s,name,True
2022-10-14,Ingrid,s,sound,False
2022-10-14,Ingrid,t,name,True
2022-10-14,Ingrid,t,sound,False
2022-10-14,Ingrid,u,name,False
2022-10-14,Ingrid,u,sound,True
2022-10-14,Ingrid,v,name,False
2022-10-14,Ingrid,v,sound,True
2022-10-14,Ingrid,w,name,False
2022-10-14,Ingrid,w,sound,False
2022-10-14,Ingrid,x,name,True
2022-10-14,Ingrid,x,sound,False
2022-10-14,Ingrid,y,name,True
2022-10-14,Ingrid,y,sound,False
2022-10-14,Ingrid,z,name,True
2022-10-14,Ingrid,z,sound,False
2022-10-14,Ingrid,A,name,False
2022-10-14,Ingrid,B,name,False
2022-10-14,Ingrid,C,name,False
2022-10-14,Ingrid,D,name,False
2022-10-14,Ingrid,E,name,False
2022-10-14,Ingrid,F,name,False
2022-10-14,Ingrid,G,name,True
2022-10-14,Ingrid,H,name,True
2022-10-14,Ingrid,I,name,False
2022-10-14,Ingrid,J,name,True
2022-10-14,Ingrid,K,name,False
2022-10-14,Ingrid,L,name,True
2022-10-14,Ingrid,M,name,False
2022-10-14,Ingrid,N,name,False
2022-10-14,Ingrid,O,name,True
2022-10-14,Ingrid,P,name,False
2022-10-14,Ingrid,Q,name,True
2022-10-14,Ingrid,R,name,True
2022-10-14,Ingrid,S,name,False
2022-10-14,Ingrid,T,name,False
2022-10-14,Ingrid,U,name,False
2022-10-14,Ingrid,V,name,True
2022-10-14,Ingrid,W,name,True
2022-10-14,Ingrid,X,name,True
2022-10-14,Ingrid,Y,name,False
2022-10-14,Ingrid,Z,name,False
2022-10-14,Ingrid,0,name,False
2022-10-14,Ingrid,1,name,True
2022-10-14,Ingrid,2,name,False
2022-10-14,Ingrid,3,name,True
2022-10-14,Ingrid,4,name,False
2022-10-14,Ingrid,5,name,True
2022-10-14,Ingrid,6,name,True
2022-10-14,Ingrid,7,name,False
2022-10-14,Ingrid,8,name,True
2022-10-14,Ingrid,9,name,False
2022-10-14,Ingrid,10,name,False
2022-10-14,Ingrid,11,name,False
2022-10-14,Ingrid,12,name,True
2022-10-14,Ingrid,13,name,True
2022-10-14,Ingrid,14,name,True
2022-10-14,Ingrid,15,name,False
2022-10-14,Ingrid,16,name,False
2022-10-14,Ingrid,17,name,True
2022-10-14,Ingrid,18,name,False
2022-10-14,Ingrid,19,name,False
2022-10-14,Ingrid,20,name,False
2022-10-14,Ingrid,cat,read,True
2022-10-14,Ingrid,flip,read,False
2022-10-14,Ingrid,think,read,True
2022-10-14,Ingrid,because,read,False
2022-10-14,Evan,a,name,False
2022-10-14,Evan,a,sound,True
2022-10-14,Evan,b,name,False
2022-10-14,Evan,b,sound,True
2022-10-14,Evan,c,name,False
2022-10-14,Evan,c,sound,True
2022-10-14,Evan,d,name,True
2022-10-14,Evan,d,sound,False
2022-10-14,Evan,e,name,True
2022-10-14,Evan,e,sound,False
2022-10-14,Evan,f,name,False
2022-10-14,Evan,f,sound,True
2022-10-14,Evan,g,name,False
2022-10-14,Evan,g,sound,True
2022-10-14,Evan,h,name,False
2022-10-14,Evan,h,sound,True
2022-10-14,Evan,i,name,False
2022-10-14,Evan,i,sound,True
2022-10-14,Evan,j,name,True
2022-10-14,Evan,j,sound,False
2022-10-14,Evan,k,name,True
2022-10-14,Evan,k,sound,True
2022-10-14,Evan,l,name,True
2022-10-14,Evan,l,sound,True
2022-10-14,Evan,m,name,False
2022-10-14,Evan,m,sound,False
2022-10-14,Evan,n,name,False
2022-10-14,Evan,n,sound,True
2022-10-14,Evan,o,name,False
2022-10-14,Evan,o,sound,True
2022-10-14,Evan,p,name,True
2022-10-14,Evan,p,sound,False
2022-10-14,Evan,q,name,False
2022-10-14,Evan,q,sound,True
2022-10-14,Evan,r,name,False
2022-10-14,Evan,r,sound,True
2022-10-14,Evan,s,name,True
2022-10-14,Evan,s,sound,False
2022-10-14,Evan,t,name,False
2022-10-14,Evan,t,sound,True
2022-10-14,Evan,u,name,False
2022-10-14,Evan,u,sound,True
2022-10-14,Evan,v,name,False
2022-10-14,Evan,v,sound,True
2022-10-14,Evan,w,name,False
2022-10-14,Evan,w,sound,False
2022-10-14,Evan,x,name,False
2022-10-14,Evan,x,sound,True
2022-10-14,Evan,y,name,True
2022-10-14,Evan,y,sound,False
2022-10-14,Evan,z,name,False
2022-10-14,Evan,z,sound,True
2022-10-14,Evan,A,name,True
2022-10-14,Evan,B,name,False
2022-10-14,Evan,C,name,True
2022-10-14,Evan,D,name,True
2022-10-14,Evan,E,name,False
2022-10-14,Evan,F,name,True
2022-10-14,Evan,G,name,True
2022-10-14,Evan,H,name,False
2022-10-14,Evan,I,name,False
2022-10-14,Evan,J,name,False
2022-10-14,Evan,K,name,False
2022-10-14,Evan,L,name,True
2022-10-14,Evan,M,name,False
2022-10-14,Evan,N,name,True
2022-10-14,Evan,O,name,True
2022-10-14,Evan,P,name,True
2022-10-14,Evan,Q,name,False
2022-10-14,Evan,R,name,False
2022-10-14,Evan,S,name,False
2022-10-14,Evan,T,name,False
2022-10-14,Evan,U,name,True
2022-10-14,Evan,V,name,True
2022-10-14,Evan,W,name,False
2022-10-14,Evan,X,name,False
2022-10-14,Evan,Y,name,True
2022-10-14,Evan,Z,name,False
2022-10-14,Evan,0,name,True
2022-10-14,Evan,1,name,True
2022-10-14,Evan,2,name,False
2022-10-14,Evan,3,name,True
2022-10-14,Evan,4,name,True
2022-10-14,Evan,5,name,False
2022-10-14,Evan,6,name,False
2022-10-14,Evan,7,name,False
2022-10-14,Evan,8,name,True
2022-10-14,Evan,9,name,True
2022-10-14,Evan,10,name,False
2022-10-14,Evan,11,name,True
2022-10-14,Evan,12,name,True
2022-10-14,Evan,13,name,False
2022-10-14,Evan,14,name,True
2022-10-14,Evan,15,name,True
2022-10-14,Evan,16,name,False
2022-10-14,Evan,17,name,True
2022-10-14,Evan,18,name,False
2022-10-14,Evan,19,name,False
2022-10-14,Evan,20,name,True
2022-10-14,Evan,cat,read,False
2022-10-14,Evan,flip,read,False
2022-10-14,Evan,think,read,True
2022-10-14,Evan,because,read,False
2022-10-14,Alan,a,name,False
2022-10-14,Alan,a,sound,True
2022-10-14,Alan,b,name,False
2022-10-14,Alan,b,sound,True
2022-10-14,Alan,c,name,False
2022-10-14,Alan,c,sound,False
2022-10-14,Alan,d,name,True
2022-10-14,Alan,d,sound,False
2022-10-14,Alan,e,name,False
2022-10-14,Alan,e,sound,True
2022-10-14,Alan,f,name,False
2022-10-14,Alan,f,sound,True
2022-10-14,Alan,g,name,False
2022-10-14,Alan,g,sound,True
2022-10-14,Alan,h,name,False
2022-10-14,Alan,h,sound,False
2022-10-14,Alan,i,name,True
2022-10-14,Alan,i,sound,False
2022-10-14,Alan,j,name,False
2022-10-14,Alan,j,sound,True
2022-10-14,Alan,k,name,False
2022-10-14,Alan,k,sound,True
2022-10-14,Alan,l,name,False
2022-10-14,Alan,l,sound,True
2022-10-14,Alan,m,name,True
2022-10-14,Alan,m,sound,True
2022-10-14,Alan,n,name,False
2022-10-14,Alan,n,sound,True
2022-10-14,Alan,o,name,False
2022-10-14,Alan,o,sound,True
2022-10-14,Alan,p,name,False
2022-10-14,Alan,p,sound,True
2022-10-14,Alan,q,name,False
2022-10-14,Alan,q,sound,False
2022-10-14,Alan,r,name,False
2022-10-14,Alan,r,sound,True
2022-10-14,Alan,s,name,True
2022-10-14,Alan,s,sound,False
2022-10-14,Alan,t,name,False
2022-10-14,Alan,t,sound,True
2022-10-14,Alan,u,name,True
2022-10-14,Alan,u,sound,False
2022-10-14,Alan,v,name,False
2022-10-14,Alan,v,sound,True
2022-10-14,Alan,w,name,False
2022-10-14,Alan,w,sound,True
2022-10-14,Alan,x,name,True
2022-10-14,Alan,x,sound,True
2022-10-14,Alan,y,name,True
2022-10-14,Alan,y,sound,False
2022-10-14,Alan,z,name,True
2022-10-14,Alan,z,sound,True
2022-10-14,Alan,A,name,True
2022-10-14,Alan,B,name,False
2022-10-14,Alan,C,name,False
2022-10-14,Alan,D,name,False
2022-10-14,Alan,E,name,True
2022-10-14,Alan,F,name,True
2022-10-14,Alan,G,name,False
2022-10-14,Alan,H,name,False
2022-10-14,Alan,I,name,False
2022-10-14,Alan,J,name,False
2022-10-14,Alan,K,name,True
2022-10-14,Alan,L,name,True
2022-10-14,Alan,M,name,False
2022-10-14,Alan,N,name,False
2022-10-14,Alan,O,name,False
2022-10-14,Alan,P,name,False
2022-10-14,Alan,Q,name,True
2022-10-14,Alan,R,name,True
2022-10-14,Alan,S,name,False
2022-10-14,Alan,T,name,False
2022-10-14,Alan,U,name,True
2022-10-14,Alan,V,name,True
2022-10-14,Alan,W,name,False
2022-10-14,Alan,X,name,False
2022-10-14,Alan,Y,name,False
2022-10-14,Alan,Z,name,True
2022-10-14,Alan,0,name,False
2022-10-14,Alan,1,name,True
2022-10-14,Alan,2,name,True
2022-10-14,Alan,3,name,True
2022-10-14,Alan,4,name,True
2022-10-14,Alan,5,name,True
2022-10-14,Alan,6,name,False
2022-10-14,Alan,7,name,False
2022-10-14,Alan,8,name,False
2022-10-14,Alan,9,name,False
2022-10-14,Alan,10,name,False
2022-10-14,Alan,11,name,False
2022-10-14,Alan,12,name,True
2022-10-14,Alan,13,name,True
2022-10-14,Alan,14,name,False
2022-10-14,Alan,15,name,False
2022-10-14,Alan,16,name,False
2022-10-14,Alan,17,name,False
2022-10-14,Alan,18,name,False
2022-10-14,Alan,19,name,True
2022-10-14,Alan,20,name,True
2022-10-14,Alan,cat,read,False
2022-10-14,Alan,flip,read,True
2022-10-14,Alan,think,read,False
2022-10-14,Alan,because,read,True
2022-10-14,Beverly,a,name,False
2022-10-14,Beverly,a,sound,True
2022-10-14,Beverly,b,name,True
2022-10-14,Beverly,b,sound,False
2022-10-14,Beverly,c,name,True
2022-10-14,Beverly,c,sound,False
2022-10-14,Beverly,d,name,False
2022-10-14,Beverly,d,sound,True
2022-10-14,Beverly,e,name,True
2022-10-14,Beverly,e,sound,False
2022-10-14,Beverly,f,name,True
2022-10-14,Beverly,f,sound,False
2022-10-14,Beverly,g,name,True
2022-10-14,Beverly,g,sound,False
2022-10-14,Beverly,h,name,False
2022-10-14,Beverly,h,sound,True
2022-10-14,Beverly,i,name,False
2022-10-14,Beverly,i,sound,False
2022-10-14,Beverly,j,name,True
2022-10-14,Beverly,j,sound,False
2022-10-14,Beverly,k,name,True
2022-10-14,Beverly,k,sound,True
2022-10-14,Beverly,l,name,True
2022-10-14,Beverly,l,sound,False
2022-10-14,Beverly,m,name,True
2022-10-14,Beverly,m,sound,False
2022-10-14,Beverly,n,name,False
2022-10-14,Beverly,n,sound,True
2022-10-14,Beverly,o,name,False
2022-10-14,Beverly,o,sound,True
2022-10-14,Beverly,p,name,True
2022-10-14,Beverly,p,sound,True
2022-10-14,Beverly,q,name,True
2022-10-14,Beverly,q,sound,False
2022-10-14,Beverly,r,name,False
2022-10-14,Beverly,r,sound,True
2022-10-14,Beverly,s,name,True
2022-10-14,Beverly,s,sound,False
2022-10-14,Beverly,t,name,False
2022-10-14,Beverly,t,sound,True
2022-10-14,Beverly,u,name,False
2022-10-14,Beverly,u,sound,False
2022-10-14,Beverly,v,name,True
2022-10-14,Beverly,v,sound,False
2022-10-14,Beverly,w,name,False
2022-10-14,Beverly,w,sound,True
2022-10-14,Beverly,x,name,False
2022-10-14,Beverly,x,sound,True
2022-10-14,Beverly,y,name,False
2022-10-14,Beverly,y,sound,True
2022-10-14,Beverly,z,name,False
2022-10-14,Beverly,z,sound,True
2022-10-14,Beverly,A,name,True
2022-10-14,Beverly,B,name,False
2022-10-14,Beverly,C,name,True
2022-10-14,Beverly,D,name,True
2022-10-14,Beverly,E,name,False
2022-10-14,Beverly,F,name,True
2022-10-14,Beverly,G,name,False
2022-10-14,Beverly,H,name,False
2022-10-14,Beverly,I,name,False
2022-10-14,Beverly,J,name,True
2022-10-14,Beverly,K,name,True
2022-10-14,Beverly,L,name,True
2022-10-14,Beverly,M,name,True
2022-10-14,Beverly,N,name,True
2022-10-14,Beverly,O,name,True
2022-10-14,Beverly,P,name,True
2022-10-14,Beverly,Q,name,False
2022-10-14,Beverly,R,name,False
2022-10-14,Beverly,S,name,True
2022-10-14,Beverly,T,name,True
2022-10-14,Beverly,U,name,False
2022-10-14,Beverly,V,name,True
2022-10-14,Beverly,W,name,False
2022-10-14,Beverly,X,name,False
2022-10-14,Beverly,Y,name,True
2022-10-14,Beverly,Z,name,False
2022-10-14,Beverly,0,name,False
2022-10-14,Beverly,1,name,False
2022-10-14,Beverly,2,name,True
2022-10-14,Beverly,3,name,False
2022-10-14,Beverly,4,name,True
2022-10-14,Beverly,5,name,False
2022-10-14,Beverly,6,name,False
2022-10-14,Beverly,7,name,True
2022-10-14,Beverly,8,name,False
2022-10-14,Beverly,9,name,False
2022-10-14,Beverly,10,name,True
2022-10-14,Beverly,11,name,True
2022-10-14,Beverly,12,name,False
2022-10-14,Beverly,13,name,True
2022-10-14,Beverly,14,name,True
2022-10-14,Beverly,15,name,False
2022-10-14,Beverly,16,name,True
2022-10-14,Beverly,17,name,True
2022-10-14,Beverly,18,name,True
2022-10-14,Beverly,19,name,True
2022-10-14,Beverly,20,name,True
2022-10-14,Beverly,cat,read,False
2022-10-14,Beverly,flip,read,True
2022-10-14,Beverly,think,read,False
2022-10-14,Beverly,because,read,True
2022-10-14,Charles,a,name,True
2022-10-14,Charles,a,sound,False
2022-10-14,Charles,b,name,True
2022-10-14,Charles,b,sound,False
2022-10-14,Charles,c,name,False
2022-10-14,Charles,c,sound,True
2022-10-14,Charles,d,name,True
2022-10-14,Charles,d,sound,True
2022-10-14,Charles,e,name,False
2022-10-14,Charles,e,sound,True
2022-10-14,Charles,f,name,False
2022-10-14,Charles,f,sound,True
2022-10-14,Charles,g,name,False
2022-10-14,Charles,g,sound,True
2022-10-14,Charles,h,name,False
2022-10-14,Charles,h,sound,True
2022-10-14,Charles,i,name,True
2022-10-14,Charles,i,sound,True
2022-10-14,Charles,j,name,True
2022-10-14,Charles,j,sound,True
2022-10-14,Charles,k,name,False
2022-10-14,Charles,k,sound,True
2022-10-14,Charles,l,name,False
2022-10-14,Charles,l,sound,True
2022-10-14,Charles,m,name,False
2022-10-14,Charles,m,sound,True
2022-10-14,Charles,n,name,False
2022-10-14,Charles,n,sound,True
2022-10-14,Charles,o,name,True
2022-10-14,Charles,o,sound,True
2022-10-14,Charles,p,name,True
2022-10-14,Charles,p,sound,True
2022-10-14,Charles,q,name,False
2022-10-14,Charles,q,sound,True
2022-10-14,Charles,r,name,False
2022-10-14,Charles,r,sound,True
2022-10-14,Charles,s,name,True
2022-10-14,Charles,s,sound,False
2022-10-14,Charles,t,name,False
2022-10-14,Charles,t,sound,False
2022-10-14,Charles,u,name,False
2022-10-14,Charles,u,sound,True
2022-10-14,Charles,v,name,True
2022-10-14,Charles,v,sound,False
2022-10-14,Charles,w,name,True
2022-10-14,Charles,w,sound,False
2022-10-14,Charles,x,name,False
2022-10-14,Charles,x,sound,True
2022-10-14,Charles,y,name,False
2022-10-14,Charles,y,sound,True
2022-10-14,Charles,z,name,True
2022-10-14,Charles,z,sound,False
2022-10-14,Charles,A,name,True
2022-10-14,Charles,B,name,True
2022-10-14,Charles,C,name,False
2022-10-14,Charles,D,name,True
2022-10-14,Charles,E,name,False
2022-10-14,Charles,F,name,True
2022-10-14,Charles,G,name,True
2022-10-14,Charles,H,name,True
2022-10-14,Charles,I,name,False
2022-10-14,Charles,J,name,False
2022-10-14,Charles,K,name,False
2022-10-14,Charles,L,name,False
2022-10-14,Charles,M,name,False
2022-10-14,Charles,N,name,False
2022-10-14,Charles,O,name,False
2022-10-14,Charles,P,name,False
2022-10-14,Charles,Q,name,True
2022-10-14,Charles,R,name,True
2022-10-14,Charles,S,name,True
2022-10-14,Charles,T,name,True
2022-10-14,Charles,U,name,False
2022-10-14,Charles,V,name,True
2022-10-14,Charles,W,name,True
2022-10-14,Charles,X,name,True
2022-10-14,Charles,Y,name,True
2022-10-14,Charles,Z,name,True
2022-10-14,Charles,0,name,True
2022-10-14,Charles,1,name,True
2022-10-14,Charles,2,name,False
2022-10-14,Charles,3,name,False
2022-10-14,Charles,4,name,False
2022-10-14,Charles,5,name,True
2022-10-14,Charles,6,name,False
2022-10-14,Charles,7,name,False
2022-10-14,Charles,8,name,False
2022-10-14,Charles,9,name,True
2022-10-14,Charles,10,name,True
2022-10-14,Charles,11,name,False
2022-10-14,Charles,12,name,False
2022-10-14,Charles,13,name,True
2022-10-14,Charles,14,name,True
2022-10-14,Charles,15,name,True
2022-10-14,Charles,16,name,False
2022-10-14,Charles,17,name,True
2022-10-14,Charles,18,name,True
2022-10-14,Charles,19,name,False
2022-10-14,Charles,20,name,True
2022-10-14,Charles,cat,read,True
2022-10-14,Charles,flip,read,False
2022-10-14,Charles,think,read,True
2022-10-14,Charles,because,read,True
2022-10-14,Derek,a,name,False
2022-10-14,Derek,a,sound,True
2022-10-14,Derek,b,name,False
2022-10-14,Derek,b,sound,True
2022-10-14,Derek,c,name,True
2022-10-14,Derek,c,sound,False
2022-10-14,Derek,d,name,False
2022-10-14,Derek,d,sound,False
2022-10-14,Derek,e,name,True
2022-10-14,Derek,e,sound,True
2022-10-14,Derek,f,name,True
2022-10-14,Derek,f,sound,False
2022-10-14,Derek,g,name,True
2022-10-14,Derek,g,sound,True
2022-10-14,Derek,h,name,True
2022-10-14,Derek,h,sound,True
2022-10-14,Derek,i,name,False
2022-10-14,Derek,i,sound,True
2022-10-14,Derek,j,name,False
2022-10-14,Derek,j,sound,False
2022-10-14,Derek,k,name,True
2022-10-14,Derek,k,sound,False
2022-10-14,Derek,l,name,True
2022-10-14,Derek,l,sound,True
2022-10-14,Derek,m,name,False
2022-10-14,Derek,m,sound,True
2022-10-14,Derek,n,name,True
2022-10-14,Derek,n,sound,True
2022-10-14,Derek,o,name,False
2022-10-14,Derek,o,sound,False
2022-10-14,Derek,p,name,False
2022-10-14,Derek,p,sound,False
2022-10-14,Derek,q,name,True
2022-10-14,Derek,q,sound,True
2022-10-14,Derek,r,name,False
2022-10-14,Derek,r,sound,True
2022-10-14,Derek,s,name,False
2022-10-14,Derek,s,sound,True
2022-10-14,Derek,t,name,True
2022-10-14,Derek,t,sound,False
2022-10-14,Derek,u,name,False
2022-10-14,Derek,u,sound,True
2022-10-14,Derek,v,name,False
2022-10-14,Derek,v,sound,True
2022-10-14,Derek,w,name,False
2022-10-14,Derek,w,sound,True
2022-10-14,Derek,x,name,False
2022-10-14,Derek,x,sound,True
2022-10-14,Derek,y,name,True
2022-10-14,Derek,y,sound,False
2022-10-14,Derek,z,name,True
2022-10-14,Derek,z,sound,False
2022-10-14,Derek,A,name,False
2022-10-14,Derek,B,name,True
2022-10-14,Derek,C,name,True
2022-10-14,Derek,D,name,True
2022-10-14,Derek,E,name,True
2022-10-14,Derek,F,name,False
2022-10-14,Derek,G,name,True
2022-10-14,Derek,H,name,False
2022-10-14,Derek,I,name,True
2022-10-14,Derek,J,name,False
2022-10-14,Derek,K,name,True
2022-10-14,Derek,L,name,True
2022-10-14,Derek,M,name,True
2022-10-14,Derek,N,name,True
2022-10-14,Derek,O,name,False
2022-10-14,Derek,P,name,False
2022-10-14,Derek,Q,name,False
2022-10-14,Derek,R,name,False
2022-10-14,Derek,S,name,True
2022-10-14,Derek,T,name,False
2022-10-14,Derek,U,name,True
2022-10-14,Derek,V,name,True
2022-10-14,Derek,W,name,False
2022-10-14,Derek,X,name,False
2022-10-14,Derek,Y,name,False
2022-10-14,Derek,Z,name,True
2022-10-14,Derek,0,name,False
2022-10-14,Derek,1,name,True
2022-10-14,Derek,2,name,False
2022-10-14,Derek,3,name,True
2022-10-14,Derek,4,name,True
2022-10-14,Derek,5,name,True
2022-10-14,Derek,6,name,False
2022-10-14,Derek,7,name,True
2022-10-14,Derek,8,name,False
2022-10-14,Derek,9,name,True
2022-10-14,Derek,10,name,True
2022-10-14,Derek,11,name,False
2022-10-14,Derek,12,name,False
2022-10-14,Derek,13,name,False
2022-10-14,Derek,14,name,False
2022-10-14,Derek,15,name,True
2022-10-14,Derek,16,name,False
2022-10-14,Derek,17,name,True
2022-10-14,Derek,18,name,False
2022-10-14,Derek,19,name,True
2022-10-14,Derek,20,name,False
2022-10-14,Derek,cat,read,True
2022-10-14,Derek,flip,read,False
2022-10-14,Derek,think,read,True
2022-10-14,Derek,because,read,True
2022-10-14,Frank,a,name,True
2022-10-14,Frank,a,sound,True
2022-10-14,Frank,b,name,True
2022-10-14,Frank,b,sound,True
2022-10-14,Frank,c,name,False
2022-10-14,Frank,c,sound,True
2022-10-14,Frank,d,name,False
2022-10-14,Frank,d,sound,False
2022-10-14,Frank,e,name,True
2022-10-14,Frank,e,sound,True
2022-10-14,Frank,f,name,True
2022-10-14,Frank,f,sound,True
